time,am_pm,month_day,months,year,usage_kWh,date,day_of_week
11,AM,26th,Apr,2014,0.185,2014-04-26,Saturday
12,AM,26th,Apr,2014,0.194,2014-04-26,Saturday
01,PM,26,Apr,2014,0.189,2014-04-26,Saturday
02,PM,26th,Apr,2014,0.221,2014-04-26,Saturday
03,PM,26,Apr,2014,0.286,2014-04-26,Saturday
04,PM,26,Apr,2014,0.302,2014-04-26,Saturday
05,PM,26th,Apr,2014,0.275,2014-04-26,Saturday
06,PM,26,Apr,2014,0.491,2014-04-26,Saturday
07,PM,26th,Apr,2014,0.632,2014-04-26,Saturday
08,PM,26,Apr,2014,0.502,2014-04-26,Saturday
09,PM,26th,Apr,2014,0.107,2014-04-26,Saturday
10,PM,26,Apr,2014,0.139,2014-04-26,Saturday
11,PM,26,Apr,2014,0.342,2014-04-26,Saturday
12,PM,26,Apr,2014,0.20,2014-04-26,Saturday
01,AM,27th,Apr,2014,0.105,2014-04-27,Sunday
02,AM,27th,Apr,2014,0.088,2014-04-27,Sunday
03,AM,27th,Apr,2014,0.101,2014-04-27,Sunday
04,AM,27th,Apr,2014,0.106,2014-04-27,Sunday
05,AM,27,Apr,2014,0.099,2014-04-27,Sunday
06,AM,27,Apr,2014,0.218,2014-04-27,Sunday
07,AM,27th,Apr,2014,0.414,2014-04-27,Sunday
08,AM,27th,Apr,2014,0.32,2014-04-27,Sunday
09,AM,27,Apr,2014,0.235,2014-04-27,Sunday
10,AM,27th,Apr,2014,0.205,2014-04-27,Sunday
11,AM,27th,Apr,2014,0.169,2014-04-27,Sunday
12,AM,27,Apr,2014,0.283,2014-04-27,Sunday
01,PM,27th,Apr,2014,0.207,2014-04-27,Sunday
02,PM,27,Apr,2014,0.228,2014-04-27,Sunday
03,PM,27th,Apr,2014,0.278,2014-04-27,Sunday
04,PM,27th,Apr,2014,0.294,2014-04-27,Sunday
05,PM,27th,Apr,2014,0.221,2014-04-27,Sunday
06,PM,27th,Apr,2014,0.589,2014-04-27,Sunday
07,PM,27,Apr,2014,0.572,2014-04-27,Sunday
08,PM,27th,Apr,2014,0.443,2014-04-27,Sunday
09,PM,27,Apr,2014,0.148,2014-04-27,Sunday
10,PM,27th,Apr,2014,0.147,2014-04-27,Sunday
11,PM,27th,Apr,2014,0.141,2014-04-27,Sunday
12,PM,27,Apr,2014,0.169,2014-04-27,Sunday
01,AM,28,Apr,2014,0.058,2014-04-28,Monday
02,AM,28th,Apr,2014,0.058,2014-04-28,Monday
03,AM,28,Apr,2014,0.049,2014-04-28,Monday
04,AM,28th,Apr,2014,0.061,2014-04-28,Monday
05,AM,28,Apr,2014,0.356,2014-04-28,Monday
06,AM,28th,Apr,2014,0.392,2014-04-28,Monday
07,AM,28,Apr,2014,0.313,2014-04-28,Monday
08,AM,28th,Apr,2014,0.10,2014-04-28,Monday
09,AM,28th,Apr,2014,0.10,2014-04-28,Monday
10,AM,28th,Apr,2014,0.12,2014-04-28,Monday
11,AM,28th,Apr,2014,0.147,2014-04-28,Monday
12,AM,28th,Apr,2014,0.089,2014-04-28,Monday
01,PM,28th,Apr,2014,0.112,2014-04-28,Monday
02,PM,28,Apr,2014,0.114,2014-04-28,Monday
03,PM,28,Apr,2014,0.101,2014-04-28,Monday
04,PM,28th,Apr,2014,0.108,2014-04-28,Monday
05,PM,28,Apr,2014,0.464,2014-04-28,Monday
06,PM,28,Apr,2014,0.479,2014-04-28,Monday
07,PM,28,Apr,2014,0.648,2014-04-28,Monday
08,PM,28,Apr,2014,0.538,2014-04-28,Monday
09,PM,28th,Apr,2014,0.153,2014-04-28,Monday
10,PM,28th,Apr,2014,0.164,2014-04-28,Monday
11,PM,28th,Apr,2014,0.168,2014-04-28,Monday
12,PM,28th,Apr,2014,0.147,2014-04-28,Monday
01,AM,29,Apr,2014,0.071,2014-04-29,Tuesday
02,AM,29,Apr,2014,0.056,2014-04-29,Tuesday
03,AM,29,Apr,2014,0.066,2014-04-29,Tuesday
04,AM,29,Apr,2014,0.052,2014-04-29,Tuesday
05,AM,29,Apr,2014,0.353,2014-04-29,Tuesday
06,AM,29th,Apr,2014,0.364,2014-04-29,Tuesday
07,AM,29th,Apr,2014,0.24,2014-04-29,Tuesday
08,AM,29th,Apr,2014,0.103,2014-04-29,Tuesday
09,AM,29th,Apr,2014,0.106,2014-04-29,Tuesday
10,AM,29th,Apr,2014,0.142,2014-04-29,Tuesday
11,AM,29,Apr,2014,0.174,2014-04-29,Tuesday
12,AM,29th,Apr,2014,0.10,2014-04-29,Tuesday
01,PM,29th,Apr,2014,0.127,2014-04-29,Tuesday
02,PM,29,Apr,2014,0.132,2014-04-29,Tuesday
03,PM,29th,Apr,2014,0.138,2014-04-29,Tuesday
04,PM,29th,Apr,2014,0.106,2014-04-29,Tuesday
05,PM,29,Apr,2014,0.445,2014-04-29,Tuesday
06,PM,29,Apr,2014,0.416,2014-04-29,Tuesday
07,PM,29,Apr,2014,0.648,2014-04-29,Tuesday
08,PM,29th,Apr,2014,0.403,2014-04-29,Tuesday
09,PM,29th,Apr,2014,0.157,2014-04-29,Tuesday
10,PM,29,Apr,2014,0.176,2014-04-29,Tuesday
11,PM,29,Apr,2014,0.164,2014-04-29,Tuesday
12,PM,29,Apr,2014,0.128,2014-04-29,Tuesday
01,AM,30th,Apr,2014,0.068,2014-04-30,Wednesday
02,AM,30th,Apr,2014,0.051,2014-04-30,Wednesday
03,AM,30th,Apr,2014,0.062,2014-04-30,Wednesday
04,AM,30,Apr,2014,0.055,2014-04-30,Wednesday
05,AM,30th,Apr,2014,0.356,2014-04-30,Wednesday
06,AM,30,Apr,2014,0.374,2014-04-30,Wednesday
07,AM,30th,Apr,2014,0.313,2014-04-30,Wednesday
08,AM,30th,Apr,2014,0.121,2014-04-30,Wednesday
09,AM,30th,Apr,2014,0.083,2014-04-30,Wednesday
10,AM,30th,Apr,2014,0.14,2014-04-30,Wednesday
11,AM,30,Apr,2014,0.18,2014-04-30,Wednesday
12,AM,30,Apr,2014,0.092,2014-04-30,Wednesday
01,PM,30th,Apr,2014,0.125,2014-04-30,Wednesday
02,PM,30th,Apr,2014,0.11,2014-04-30,Wednesday
03,PM,30,Apr,2014,0.127,2014-04-30,Wednesday
04,PM,30th,Apr,2014,0.119,2014-04-30,Wednesday
05,PM,30th,Apr,2014,0.374,2014-04-30,Wednesday
06,PM,30th,Apr,2014,0.357,2014-04-30,Wednesday
07,PM,30,Apr,2014,0.589,2014-04-30,Wednesday
08,PM,30,Apr,2014,0.542,2014-04-30,Wednesday
09,PM,30th,Apr,2014,0.189,2014-04-30,Wednesday
10,PM,30,Apr,2014,0.171,2014-04-30,Wednesday
11,PM,30th,Apr,2014,0.171,2014-04-30,Wednesday
12,PM,30th,Apr,2014,0.162,2014-04-30,Wednesday
01,AM,01,May,2014,0.13,2014-05-01,Thursday
02,AM,01,May,2014,0.147,2014-05-01,Thursday
03,AM,01,May,2014,0.165,2014-05-01,Thursday
04,AM,01st,May,2014,0.149,2014-05-01,Thursday
05,AM,01st,May,2014,0.73,2014-05-01,Thursday
06,AM,1st,May,2014,1.114,2014-05-01,Thursday
07,AM,01,May,2014,0.799,2014-05-01,Thursday
08,AM,01,May,2014,0.272,2014-05-01,Thursday
09,AM,01,May,2014,0.226,2014-05-01,Thursday
10,AM,1st,May,2014,0.256,2014-05-01,Thursday
11,AM,01,May,2014,0.44,2014-05-01,Thursday
12,AM,1st,May,2014,0.278,2014-05-01,Thursday
01,PM,01,May,2014,0.285,2014-05-01,Thursday
02,PM,01,May,2014,0.346,2014-05-01,Thursday
03,PM,01,May,2014,0.342,2014-05-01,Thursday
04,PM,01,May,2014,0.32,2014-05-01,Thursday
05,PM,01,May,2014,1.196,2014-05-01,Thursday
06,PM,01,May,2014,1.086,2014-05-01,Thursday
07,PM,01,May,2014,1.31,2014-05-01,Thursday
08,PM,01,May,2014,1.242,2014-05-01,Thursday
09,PM,01st,May,2014,0.422,2014-05-01,Thursday
10,PM,01,May,2014,0.416,2014-05-01,Thursday
11,PM,01,May,2014,0.472,2014-05-01,Thursday
12,PM,01,May,2014,0.36,2014-05-01,Thursday
01,AM,02,May,2014,0.131,2014-05-02,Friday
02,AM,02,May,2014,0.192,2014-05-02,Friday
03,AM,2nd,May,2014,0.168,2014-05-02,Friday
04,AM,2nd,May,2014,0.154,2014-05-02,Friday
05,AM,02,May,2014,1.003,2014-05-02,Friday
06,AM,02,May,2014,0.97,2014-05-02,Friday
07,AM,02,May,2014,0.583,2014-05-02,Friday
08,AM,02nd,May,2014,0.272,2014-05-02,Friday
09,AM,02,May,2014,0.23,2014-05-02,Friday
10,AM,2nd,May,2014,0.378,2014-05-02,Friday
11,AM,2nd,May,2014,0.42,2014-05-02,Friday
12,AM,2nd,May,2014,0.221,2014-05-02,Friday
01,PM,02,May,2014,0.304,2014-05-02,Friday
02,PM,2nd,May,2014,0.256,2014-05-02,Friday
03,PM,02,May,2014,0.381,2014-05-02,Friday
04,PM,02,May,2014,0.368,2014-05-02,Friday
05,PM,02,May,2014,0.874,2014-05-02,Friday
06,PM,02,May,2014,0.986,2014-05-02,Friday
07,PM,2nd,May,2014,1.181,2014-05-02,Friday
08,PM,02,May,2014,1.331,2014-05-02,Friday
09,PM,02,May,2014,0.371,2014-05-02,Friday
10,PM,2nd,May,2014,0.672,2014-05-02,Friday
11,PM,2nd,May,2014,0.848,2014-05-02,Friday
12,PM,02,May,2014,0.436,2014-05-02,Friday
01,AM,03,May,2014,0.269,2014-05-03,Saturday
02,AM,03rd,May,2014,0.214,2014-05-03,Saturday
03,AM,3rd,May,2014,0.197,2014-05-03,Saturday
04,AM,03,May,2014,0.23,2014-05-03,Saturday
05,AM,03,May,2014,0.209,2014-05-03,Saturday
06,AM,03,May,2014,0.57,2014-05-03,Saturday
07,AM,03,May,2014,0.845,2014-05-03,Saturday
08,AM,03,May,2014,0.988,2014-05-03,Saturday
09,AM,03,May,2014,0.857,2014-05-03,Saturday
10,AM,03,May,2014,0.466,2014-05-03,Saturday
11,AM,3rd,May,2014,0.403,2014-05-03,Saturday
12,AM,03,May,2014,0.608,2014-05-03,Saturday
01,PM,03rd,May,2014,0.394,2014-05-03,Saturday
02,PM,03,May,2014,0.723,2014-05-03,Saturday
03,PM,03,May,2014,0.749,2014-05-03,Saturday
04,PM,03,May,2014,0.85,2014-05-03,Saturday
05,PM,03,May,2014,0.648,2014-05-03,Saturday
06,PM,3rd,May,2014,1.224,2014-05-03,Saturday
07,PM,03,May,2014,1.238,2014-05-03,Saturday
08,PM,3rd,May,2014,1.238,2014-05-03,Saturday
09,PM,03,May,2014,0.323,2014-05-03,Saturday
10,PM,03,May,2014,0.33,2014-05-03,Saturday
11,PM,03rd,May,2014,0.776,2014-05-03,Saturday
12,PM,3rd,May,2014,0.466,2014-05-03,Saturday
01,AM,04,May,2014,0.262,2014-05-04,Sunday
02,AM,04th,May,2014,0.202,2014-05-04,Sunday
03,AM,4th,May,2014,0.228,2014-05-04,Sunday
04,AM,04,May,2014,0.278,2014-05-04,Sunday
05,AM,4th,May,2014,0.24,2014-05-04,Sunday
06,AM,4th,May,2014,0.595,2014-05-04,Sunday
07,AM,4th,May,2014,0.95,2014-05-04,Sunday
08,AM,4th,May,2014,0.936,2014-05-04,Sunday
09,AM,04,May,2014,0.698,2014-05-04,Sunday
10,AM,04,May,2014,0.504,2014-05-04,Sunday
11,AM,04,May,2014,0.566,2014-05-04,Sunday
12,AM,4th,May,2014,0.589,2014-05-04,Sunday
01,PM,4th,May,2014,0.542,2014-05-04,Sunday
02,PM,04,May,2014,0.768,2014-05-04,Sunday
03,PM,04th,May,2014,0.605,2014-05-04,Sunday
04,PM,4th,May,2014,0.713,2014-05-04,Sunday
05,PM,4th,May,2014,0.67,2014-05-04,Sunday
06,PM,04,May,2014,1.541,2014-05-04,Sunday
07,PM,04th,May,2014,1.656,2014-05-04,Sunday
08,PM,04,May,2014,1.368,2014-05-04,Sunday
09,PM,04,May,2014,0.437,2014-05-04,Sunday
10,PM,04,May,2014,0.392,2014-05-04,Sunday
11,PM,04th,May,2014,0.364,2014-05-04,Sunday
12,PM,4th,May,2014,0.389,2014-05-04,Sunday
01,AM,05,May,2014,0.141,2014-05-05,Monday
02,AM,05,May,2014,0.182,2014-05-05,Monday
03,AM,05,May,2014,0.141,2014-05-05,Monday
04,AM,5th,May,2014,0.174,2014-05-05,Monday
05,AM,05th,May,2014,0.933,2014-05-05,Monday
06,AM,05,May,2014,0.778,2014-05-05,Monday
07,AM,05,May,2014,0.706,2014-05-05,Monday
08,AM,05,May,2014,0.288,2014-05-05,Monday
09,AM,05,May,2014,0.274,2014-05-05,Monday
10,AM,5th,May,2014,0.326,2014-05-05,Monday
11,AM,05th,May,2014,0.424,2014-05-05,Monday
12,AM,05th,May,2014,0.226,2014-05-05,Monday
01,PM,05th,May,2014,0.368,2014-05-05,Monday
02,PM,05,May,2014,0.266,2014-05-05,Monday
03,PM,05,May,2014,0.342,2014-05-05,Monday
04,PM,05,May,2014,0.269,2014-05-05,Monday
05,PM,05,May,2014,0.853,2014-05-05,Monday
06,PM,05,May,2014,1.243,2014-05-05,Monday
07,PM,5th,May,2014,1.31,2014-05-05,Monday
08,PM,05th,May,2014,1.536,2014-05-05,Monday
09,PM,05,May,2014,0.394,2014-05-05,Monday
10,PM,05,May,2014,0.376,2014-05-05,Monday
11,PM,5th,May,2014,0.372,2014-05-05,Monday
12,PM,05,May,2014,0.464,2014-05-05,Monday
01,AM,6th,May,2014,0.162,2014-05-06,Tuesday
02,AM,6th,May,2014,0.163,2014-05-06,Tuesday
03,AM,06,May,2014,0.144,2014-05-06,Tuesday
04,AM,06,May,2014,0.147,2014-05-06,Tuesday
05,AM,06,May,2014,1.003,2014-05-06,Tuesday
06,AM,6th,May,2014,0.922,2014-05-06,Tuesday
07,AM,06th,May,2014,0.691,2014-05-06,Tuesday
08,AM,6th,May,2014,0.339,2014-05-06,Tuesday
09,AM,06,May,2014,0.238,2014-05-06,Tuesday
10,AM,6th,May,2014,0.262,2014-05-06,Tuesday
11,AM,6th,May,2014,0.34,2014-05-06,Tuesday
12,AM,06,May,2014,0.233,2014-05-06,Tuesday
01,PM,6th,May,2014,0.346,2014-05-06,Tuesday
02,PM,06,May,2014,0.368,2014-05-06,Tuesday
03,PM,06th,May,2014,0.278,2014-05-06,Tuesday
04,PM,06,May,2014,0.33,2014-05-06,Tuesday
05,PM,06,May,2014,1.05,2014-05-06,Tuesday
06,PM,06,May,2014,1.098,2014-05-06,Tuesday
07,PM,06th,May,2014,1.339,2014-05-06,Tuesday
08,PM,6th,May,2014,1.318,2014-05-06,Tuesday
09,PM,06,May,2014,0.504,2014-05-06,Tuesday
10,PM,06,May,2014,0.408,2014-05-06,Tuesday
11,PM,6th,May,2014,0.464,2014-05-06,Tuesday
12,PM,06,May,2014,0.444,2014-05-06,Tuesday
01,AM,07,May,2014,0.144,2014-05-07,Wednesday
02,AM,07,May,2014,0.134,2014-05-07,Wednesday
03,AM,07,May,2014,0.158,2014-05-07,Wednesday
04,AM,07,May,2014,0.184,2014-05-07,Wednesday
05,AM,07,May,2014,0.942,2014-05-07,Wednesday
06,AM,07,May,2014,1.027,2014-05-07,Wednesday
07,AM,7th,May,2014,0.706,2014-05-07,Wednesday
08,AM,07th,May,2014,0.378,2014-05-07,Wednesday
09,AM,07,May,2014,0.218,2014-05-07,Wednesday
10,AM,07th,May,2014,0.358,2014-05-07,Wednesday
11,AM,7th,May,2014,0.36,2014-05-07,Wednesday
12,AM,7th,May,2014,0.199,2014-05-07,Wednesday
01,PM,07,May,2014,0.282,2014-05-07,Wednesday
02,PM,7th,May,2014,0.368,2014-05-07,Wednesday
03,PM,7th,May,2014,0.31,2014-05-07,Wednesday
04,PM,07,May,2014,0.365,2014-05-07,Wednesday
05,PM,7th,May,2014,0.915,2014-05-07,Wednesday
06,PM,07,May,2014,1.299,2014-05-07,Wednesday
07,PM,7th,May,2014,1.512,2014-05-07,Wednesday
08,PM,7th,May,2014,1.088,2014-05-07,Wednesday
09,PM,07,May,2014,0.432,2014-05-07,Wednesday
10,PM,07,May,2014,0.396,2014-05-07,Wednesday
11,PM,7th,May,2014,0.376,2014-05-07,Wednesday
12,PM,07th,May,2014,0.416,2014-05-07,Wednesday
01,AM,8th,May,2014,0.19,2014-05-08,Thursday
02,AM,08,May,2014,0.178,2014-05-08,Thursday
03,AM,08,May,2014,0.182,2014-05-08,Thursday
04,AM,08,May,2014,0.142,2014-05-08,Thursday
05,AM,08,May,2014,0.739,2014-05-08,Thursday
06,AM,08,May,2014,0.797,2014-05-08,Thursday
07,AM,08,May,2014,0.85,2014-05-08,Thursday
08,AM,08,May,2014,0.317,2014-05-08,Thursday
09,AM,08,May,2014,0.283,2014-05-08,Thursday
10,AM,08,May,2014,0.314,2014-05-08,Thursday
11,AM,8th,May,2014,0.332,2014-05-08,Thursday
12,AM,08,May,2014,0.245,2014-05-08,Thursday
01,PM,08th,May,2014,0.374,2014-05-08,Thursday
02,PM,08,May,2014,0.288,2014-05-08,Thursday
03,PM,8th,May,2014,0.349,2014-05-08,Thursday
04,PM,08,May,2014,0.374,2014-05-08,Thursday
05,PM,08,May,2014,1.102,2014-05-08,Thursday
06,PM,8th,May,2014,1.064,2014-05-08,Thursday
07,PM,8th,May,2014,1.368,2014-05-08,Thursday
08,PM,08,May,2014,1.408,2014-05-08,Thursday
09,PM,8th,May,2014,0.538,2014-05-08,Thursday
10,PM,8th,May,2014,0.324,2014-05-08,Thursday
11,PM,08th,May,2014,0.464,2014-05-08,Thursday
12,PM,8th,May,2014,0.34,2014-05-08,Thursday
01,AM,09,May,2014,0.17,2014-05-09,Friday
02,AM,09,May,2014,0.141,2014-05-09,Friday
03,AM,09,May,2014,0.174,2014-05-09,Friday
04,AM,9th,May,2014,0.138,2014-05-09,Friday
05,AM,09th,May,2014,0.977,2014-05-09,Friday
06,AM,09th,May,2014,1.123,2014-05-09,Friday
07,AM,09,May,2014,0.605,2014-05-09,Friday
08,AM,9th,May,2014,0.349,2014-05-09,Friday
09,AM,09,May,2014,0.247,2014-05-09,Friday
10,AM,09,May,2014,0.358,2014-05-09,Friday
11,AM,09th,May,2014,0.412,2014-05-09,Friday
12,AM,09,May,2014,0.206,2014-05-09,Friday
01,PM,09,May,2014,0.272,2014-05-09,Friday
02,PM,09th,May,2014,0.272,2014-05-09,Friday
03,PM,09,May,2014,0.288,2014-05-09,Friday
04,PM,9th,May,2014,0.272,2014-05-09,Friday
05,PM,09,May,2014,0.998,2014-05-09,Friday
06,PM,09,May,2014,0.997,2014-05-09,Friday
07,PM,09,May,2014,1.685,2014-05-09,Friday
08,PM,09,May,2014,1.395,2014-05-09,Friday
09,PM,09,May,2014,0.333,2014-05-09,Friday
10,PM,9th,May,2014,0.594,2014-05-09,Friday
11,PM,09th,May,2014,0.896,2014-05-09,Friday
12,PM,9th,May,2014,0.404,2014-05-09,Friday
01,AM,10,May,2014,0.233,2014-05-10,Saturday
02,AM,10,May,2014,0.262,2014-05-10,Saturday
03,AM,10,May,2014,0.192,2014-05-10,Saturday
04,AM,10,May,2014,0.259,2014-05-10,Saturday
05,AM,10th,May,2014,0.281,2014-05-10,Saturday
06,AM,10,May,2014,0.595,2014-05-10,Saturday
07,AM,10th,May,2014,0.845,2014-05-10,Saturday
08,AM,10,May,2014,0.884,2014-05-10,Saturday
09,AM,10,May,2014,0.734,2014-05-10,Saturday
10,AM,10th,May,2014,0.547,2014-05-10,Saturday
11,AM,10,May,2014,0.47,2014-05-10,Saturday
12,AM,10th,May,2014,0.749,2014-05-10,Saturday
01,PM,10,May,2014,0.514,2014-05-10,Saturday
02,PM,10th,May,2014,0.576,2014-05-10,Saturday
03,PM,10th,May,2014,0.662,2014-05-10,Saturday
04,PM,10th,May,2014,0.691,2014-05-10,Saturday
05,PM,10,May,2014,0.576,2014-05-10,Saturday
06,PM,10,May,2014,1.224,2014-05-10,Saturday
07,PM,10,May,2014,1.714,2014-05-10,Saturday
08,PM,10th,May,2014,1.368,2014-05-10,Saturday
09,PM,10th,May,2014,0.342,2014-05-10,Saturday
10,PM,10,May,2014,0.301,2014-05-10,Saturday
11,PM,10,May,2014,0.808,2014-05-10,Saturday
12,PM,10th,May,2014,0.533,2014-05-10,Saturday
01,AM,11th,May,2014,0.228,2014-05-11,Sunday
02,AM,11th,May,2014,0.266,2014-05-11,Sunday
03,AM,11th,May,2014,0.262,2014-05-11,Sunday
04,AM,11,May,2014,0.228,2014-05-11,Sunday
05,AM,11,May,2014,0.194,2014-05-11,Sunday
06,AM,11th,May,2014,0.749,2014-05-11,Sunday
07,AM,11,May,2014,1.018,2014-05-11,Sunday
08,AM,11,May,2014,1.061,2014-05-11,Sunday
09,AM,11,May,2014,0.842,2014-05-11,Sunday
10,AM,11th,May,2014,0.442,2014-05-11,Sunday
11,AM,11th,May,2014,0.47,2014-05-11,Sunday
12,AM,11th,May,2014,0.646,2014-05-11,Sunday
01,PM,11,May,2014,0.475,2014-05-11,Sunday
02,PM,11,May,2014,0.736,2014-05-11,Sunday
03,PM,11th,May,2014,0.742,2014-05-11,Sunday
04,PM,11,May,2014,0.641,2014-05-11,Sunday
05,PM,11th,May,2014,0.583,2014-05-11,Sunday
06,PM,11th,May,2014,1.368,2014-05-11,Sunday
07,PM,11th,May,2014,1.325,2014-05-11,Sunday
08,PM,11th,May,2014,1.411,2014-05-11,Sunday
09,PM,11th,May,2014,0.518,2014-05-11,Sunday
10,PM,11,May,2014,0.452,2014-05-11,Sunday
11,PM,11th,May,2014,0.344,2014-05-11,Sunday
12,PM,11th,May,2014,0.576,2014-05-11,Sunday
01,AM,12,May,2014,0.192,2014-05-12,Monday
02,AM,12,May,2014,0.13,2014-05-12,Monday
03,AM,12th,May,2014,0.154,2014-05-12,Monday
04,AM,12th,May,2014,0.189,2014-05-12,Monday
05,AM,12th,May,2014,0.942,2014-05-12,Monday
06,AM,12,May,2014,1.152,2014-05-12,Monday
07,AM,12th,May,2014,0.662,2014-05-12,Monday
08,AM,12th,May,2014,0.381,2014-05-12,Monday
09,AM,12th,May,2014,0.247,2014-05-12,Monday
10,AM,12,May,2014,0.275,2014-05-12,Monday
11,AM,12th,May,2014,0.34,2014-05-12,Monday
12,AM,12th,May,2014,0.226,2014-05-12,Monday
01,PM,12,May,2014,0.371,2014-05-12,Monday
02,PM,12th,May,2014,0.275,2014-05-12,Monday
03,PM,12,May,2014,0.333,2014-05-12,Monday
04,PM,12th,May,2014,0.275,2014-05-12,Monday
05,PM,12th,May,2014,1.123,2014-05-12,Monday
06,PM,12,May,2014,1.243,2014-05-12,Monday
07,PM,12,May,2014,1.512,2014-05-12,Monday
08,PM,12th,May,2014,1.242,2014-05-12,Monday
09,PM,12,May,2014,0.552,2014-05-12,Monday
10,PM,12th,May,2014,0.376,2014-05-12,Monday
11,PM,12,May,2014,0.372,2014-05-12,Monday
12,PM,12,May,2014,0.376,2014-05-12,Monday
01,AM,13th,May,2014,0.176,2014-05-13,Tuesday
02,AM,13,May,2014,0.146,2014-05-13,Tuesday
03,AM,13,May,2014,0.163,2014-05-13,Tuesday
04,AM,13,May,2014,0.186,2014-05-13,Tuesday
05,AM,13,May,2014,0.968,2014-05-13,Tuesday
06,AM,13,May,2014,0.883,2014-05-13,Tuesday
07,AM,13,May,2014,0.634,2014-05-13,Tuesday
08,AM,13th,May,2014,0.333,2014-05-13,Tuesday
09,AM,13th,May,2014,0.211,2014-05-13,Tuesday
10,AM,13,May,2014,0.256,2014-05-13,Tuesday
11,AM,13th,May,2014,0.468,2014-05-13,Tuesday
12,AM,13,May,2014,0.214,2014-05-13,Tuesday
01,PM,13th,May,2014,0.339,2014-05-13,Tuesday
02,PM,13th,May,2014,0.349,2014-05-13,Tuesday
03,PM,13,May,2014,0.374,2014-05-13,Tuesday
04,PM,13th,May,2014,0.368,2014-05-13,Tuesday
05,PM,13th,May,2014,0.988,2014-05-13,Tuesday
06,PM,13th,May,2014,0.974,2014-05-13,Tuesday
07,PM,13th,May,2014,1.44,2014-05-13,Tuesday
08,PM,13th,May,2014,1.203,2014-05-13,Tuesday
09,PM,13,May,2014,0.451,2014-05-13,Tuesday
10,PM,13,May,2014,0.384,2014-05-13,Tuesday
11,PM,13,May,2014,0.328,2014-05-13,Tuesday
12,PM,13,May,2014,0.348,2014-05-13,Tuesday
01,AM,14,May,2014,0.155,2014-05-14,Wednesday
02,AM,14,May,2014,0.152,2014-05-14,Wednesday
03,AM,14,May,2014,0.162,2014-05-14,Wednesday
04,AM,14th,May,2014,0.149,2014-05-14,Wednesday
05,AM,14th,May,2014,1.012,2014-05-14,Wednesday
06,AM,14,May,2014,1.123,2014-05-14,Wednesday
07,AM,14th,May,2014,0.785,2014-05-14,Wednesday
08,AM,14,May,2014,0.304,2014-05-14,Wednesday
09,AM,14,May,2014,0.211,2014-05-14,Wednesday
10,AM,14,May,2014,0.362,2014-05-14,Wednesday
11,AM,14th,May,2014,0.368,2014-05-14,Wednesday
12,AM,14,May,2014,0.211,2014-05-14,Wednesday
01,PM,14th,May,2014,0.294,2014-05-14,Wednesday
02,PM,14th,May,2014,0.294,2014-05-14,Wednesday
03,PM,14,May,2014,0.262,2014-05-14,Wednesday
04,PM,14,May,2014,0.298,2014-05-14,Wednesday
05,PM,14th,May,2014,0.957,2014-05-14,Wednesday
06,PM,14th,May,2014,0.986,2014-05-14,Wednesday
07,PM,14,May,2014,1.296,2014-05-14,Wednesday
08,PM,14,May,2014,1.357,2014-05-14,Wednesday
09,PM,14,May,2014,0.49,2014-05-14,Wednesday
10,PM,14th,May,2014,0.408,2014-05-14,Wednesday
11,PM,14,May,2014,0.376,2014-05-14,Wednesday
12,PM,14th,May,2014,0.372,2014-05-14,Wednesday
01,AM,15th,May,2014,0.15,2014-05-15,Thursday
02,AM,15th,May,2014,0.182,2014-05-15,Thursday
03,AM,15,May,2014,0.141,2014-05-15,Thursday
04,AM,15,May,2014,0.174,2014-05-15,Thursday
05,AM,15th,May,2014,0.845,2014-05-15,Thursday
06,AM,15,May,2014,1.008,2014-05-15,Thursday
07,AM,15th,May,2014,0.583,2014-05-15,Thursday
08,AM,15,May,2014,0.378,2014-05-15,Thursday
09,AM,15,May,2014,0.197,2014-05-15,Thursday
10,AM,15,May,2014,0.307,2014-05-15,Thursday
11,AM,15th,May,2014,0.42,2014-05-15,Thursday
12,AM,15,May,2014,0.264,2014-05-15,Thursday
01,PM,15,May,2014,0.278,2014-05-15,Thursday
02,PM,15th,May,2014,0.301,2014-05-15,Thursday
03,PM,15,May,2014,0.355,2014-05-15,Thursday
04,PM,15,May,2014,0.262,2014-05-15,Thursday
05,PM,15th,May,2014,0.988,2014-05-15,Thursday
06,PM,15th,May,2014,1.064,2014-05-15,Thursday
07,PM,15,May,2014,1.195,2014-05-15,Thursday
08,PM,15th,May,2014,1.498,2014-05-15,Thursday
09,PM,15,May,2014,0.528,2014-05-15,Thursday
10,PM,15,May,2014,0.324,2014-05-15,Thursday
11,PM,15th,May,2014,0.384,2014-05-15,Thursday
12,PM,15,May,2014,0.352,2014-05-15,Thursday
01,AM,16th,May,2014,0.17,2014-05-16,Friday
02,AM,16,May,2014,0.154,2014-05-16,Friday
03,AM,16,May,2014,0.16,2014-05-16,Friday
04,AM,16,May,2014,0.176,2014-05-16,Friday
05,AM,16th,May,2014,0.713,2014-05-16,Friday
06,AM,16,May,2014,1.085,2014-05-16,Friday
07,AM,16th,May,2014,0.691,2014-05-16,Friday
08,AM,16,May,2014,0.346,2014-05-16,Friday
09,AM,16th,May,2014,0.25,2014-05-16,Friday
10,AM,16th,May,2014,0.326,2014-05-16,Friday
11,AM,16,May,2014,0.36,2014-05-16,Friday
